,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
2115,0.9953115,1.0,1.0,0.9418125,0.99999183,1.0,0.94919026,0.90528345,1.0,1.0,1.0,1.0
2116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2117,0.9976008,1.0,5.733945e-19,1.0,0.9226227,0.96185637,1.0,1.0,1.0,1.0,1.0,1.0
2118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2119,0.98111224,1.7041581e-19,1.0,0.78478324,0.9064479,0.88855165,0.9899222,0.9461366,1.3655605e-19,2.6518164e-19,3.5971223e-19,4.5454544e-17
2120,0.98817337,4.95835e-20,1.3806434e-19,0.78265506,0.68691474,0.7409446,0.72430575,0.9686599,5.263158e-19,1.2406948e-18,1.0,8.064516e-18
2121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2122,0.99441594,1.0,1.0,0.9553791,0.4252598,0.9990779,0.85957134,0.9218689,1.0,1.0,1.0,1.0
2123,0.99842435,1.0,1.0,0.6750149,1.0,1.0,1.0,0.44711015,1.0,1.0,1.0,1.0
2124,0.98333347,1.8939394e-19,1.0,0.68784726,0.66124874,0.8796372,0.6404685,0.40737328,8.188667e-20,2.2962112e-19,3.166561e-19,2.8901734e-18
2125,0.9898032,3.170577e-19,4.259488e-20,9.310987e-19,0.86848193,0.75639,0.9993811,0.6064888,1.0,1.0,1.0,2.033347e-19
2126,0.98862916,1.0,1.0,0.9098705,0.7507987,0.42886966,0.8867282,0.88178974,1.0,1.0,1.0,1.0
2127,0.99731076,1.0,1.0,0.34600466,1.0,1.0,0.96768636,0.79052925,1.0,1.0,1.0,1.0
2128,0.9883603,6.357279e-19,1.0,0.9500792,0.92208904,0.92902976,0.9200137,0.94373053,1.0,1.8892878e-19,1.0,1.0
2129,0.99650127,6.360919e-20,7.9070137e-20,0.011749895,0.69022584,0.75675815,0.9999365,0.8639061,1.0,1.0,1.0,2.5510205e-18
2130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2132,0.9998128,1.0,1.0,8.695652e-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2134,0.99979794,1.0,1.0,0.68041235,1.0,1.0,1.0,0.7567568,1.0,1.0,1.0,1.0
2135,0.9997248,1.0,1.0,0.4620462,1.0,1.0,1.0,0.78571427,1.0,1.0,1.0,1.0
2136,0.9997118,1.0,1.0,0.9997574,1.0,1.0,1.0,0.9999544,1.0,1.0,1.0,1.0
