,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
987,0.9874877,0.9995799,0.9990845,0.9793087,0.008201137,0.027419286,0.99888545,0.09470617,1.7044486e-19,3.5549235e-19,4.306632e-19,1.0
988,0.98565143,0.99999183,0.9997102,0.6,0.99724174,0.3930245,1.0,1.923077e-17,1.0,1.0,1.0,1.3333333e-17
989,0.98699516,1.0,0.70230454,0.96831363,0.7088,0.858948,0.9782717,0.8801409,0.89208305,5.1813473e-18,1.0,4.1442188e-19
990,0.9914496,0.73862433,0.6666358,0.93352646,0.7554976,0.8732813,0.9620644,0.9608155,0.90371346,1.5625e-18,1.0,1.0
991,0.99259365,1.0,0.9999121,1.0,0.99933225,0.9934519,1.0,0.99990886,1.0,1.0,1.0,1.0
992,0.9932041,1.0,0.99978673,0.3809524,0.9940748,1.0,8.130081e-18,0.6598241,1.0,1.0,1.0,1.0
993,0.9964757,1.0,1.0,0.7948048,0.9999642,0.99915785,1.0,0.8362832,1.0,1.0,1.0,1.0
994,0.9934535,1.0,0.9989442,1.0,1.0,0.9945209,1.0,1.0,1.0,1.0,1.0,1.0
995,0.99120617,0.99997234,0.9992377,0.9742364,0.9231527,0.7125129,0.40576726,0.9105095,0.97234446,1.1337869e-18,6.514658e-19,1.3157895e-17
996,0.9942167,1.0,1.0,0.9516641,0.9681575,0.7572559,0.99997723,0.69092625,0.93664145,7.117438e-19,1.0,1.0
997,0.98933125,1.0,1.0,0.9274297,0.96114755,0.9995897,1.0,0.886215,1.0,2.7995522e-19,1.0,1.0
998,0.98666745,0.3492349,0.78349936,0.9272447,0.36893204,0.8797688,0.9032435,0.88010675,0.8782936,1.0,1.0,1.4285714e-17
999,0.9966924,1.0,1.0,0.7483362,1.0,1.0,0.9999886,0.8006698,5.681818e-18,1.0,1.0,1.0
1000,0.99497294,0.99992347,1.0,0.7506923,0.9585691,0.99908936,1.0,0.746085,3.3444817e-18,1.0,1.0,1.0
1001,0.9772932,1.0,0.99842364,7.137249e-20,0.006381524,0.22905925,4.7427082e-20,0.026495727,9.0522316e-20,1.2551776e-19,1.4749262e-18,2.3809524e-17
1002,0.9985689,1.0,1.0,1.0,1.0,0.9985689,1.0,1.0,1.0,1.0,1.0,1.0
1003,0.9988218,1.0,1.0,1.6949152e-17,0.9997069,0.9991872,1.0,0.99997556,1.0,1.0,1.0,1.0
1004,0.99539924,1.0,0.99982905,0.8389577,0.93744725,0.9983322,1.0,0.88077813,6.8965518e-18,1e-16,1.0,1.0
1005,0.9873718,1.0,0.9995017,1.0,0.99937296,0.98853874,1.0,1.0,0.99998534,1.0,1.0,1.0
1006,0.9846989,0.8284231,0.8626013,0.8763532,0.032648128,0.88110363,1.0,0.8582118,0.99973625,3.703704e-17,2.522068e-19,6.1349695e-18
1007,0.9877925,0.95450354,0.9551746,0.8971453,0.14098045,0.9045567,1.0869565e-17,0.95044225,0.99993163,1.0,3.1746032e-18,5.263158e-17
1008,0.99859995,1.0,1.0,0.9999349,1.0,0.9987256,1.0,0.9999398,1.0,1.0,1.0,1.0
1009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1010,0.9825381,0.034021873,0.5013389,0.9245845,0.5922549,0.80347484,0.93168133,0.8386711,0.87480223,1.0,1.0,9.090909e-17
1011,0.9902872,0.6637181,0.9989491,0.66159695,0.9935013,0.83577514,1.0,0.3888112,1.0,1.0,1.0,1.4684288e-18
1012,0.9977567,1.0,1.0,0.727049,1.0,1.0,0.99991864,0.80625755,1.0,1.0,1.0,1.0
1013,0.9852258,1.0,0.99999183,0.712963,0.9881123,0.9973416,1.0,0.9072165,1.0,1.0,1.0,1.0
1014,0.9807814,0.9998535,0.61752266,0.9047444,0.86544544,0.79029465,0.67983276,0.6649874,0.87669533,8.873115e-19,1.0,1.0
1015,0.99862015,1.0,1.0,0.48211244,1.0,1.0,1.0,0.3823178,1.0,1.0,1.0,1.0
1016,0.98167473,1.0,0.99982584,0.9651691,0.9463546,0.9928232,0.9978061,0.9317194,0.9999984,4.6707146e-19,1.0,1.0
1017,0.9993029,1.0,1.0,0.99972326,0.9998551,0.99998045,1.0,0.9997444,1.0,1.0,1.0,1.0
1018,0.99615836,1.0,1.0,0.6613119,0.99885446,0.9984824,1.0,0.34776437,1.0,1.0,1.0,1.0
1019,0.9992801,1.0,1.0,1.0,1.0,0.9992801,1.0,1.0,1.0,1.0,1.0,1.0
1020,0.9987286,1.0,1.0,0.8007722,0.9999544,0.9999935,1.0,0.78409976,1.0,1.0,1.0,1.0
1021,0.99815416,1.0,1.0,1.0,1.0,0.99815416,1.0,1.0,1.0,1.0,1.0,1.0
