,Image,F1,Jaccard,Recall,Precision
172,.\files\images\images\heart14-slice172_axial.png,0.9796111111111111,0.960037022921544,0.9796111111111111,0.9796111111111111
173,.\files\images\images\heart14-slice173_axial.png,0.9786638888888889,0.958219217201868,0.9786638888888889,0.9786638888888889
174,.\files\images\images\heart14-slice174_axial.png,0.9783166666666666,0.9575537103799285,0.9783166666666666,0.9783166666666666
175,.\files\images\images\heart14-slice175_axial.png,0.9788166666666667,0.9585121835778754,0.9788166666666667,0.9788166666666667
176,.\files\images\images\heart14-slice176_axial.png,0.9788861111111111,0.9586453790930928,0.9788861111111111,0.9788861111111111
177,.\files\images\images\heart14-slice177_axial.png,0.9791,0.9590557351356646,0.9791,0.9791
178,.\files\images\images\heart14-slice178_axial.png,0.9789333333333333,0.9587359623922695,0.9789333333333333,0.9789333333333333
179,.\files\images\images\heart14-slice179_axial.png,0.9793722222222222,0.9595782552132947,0.9793722222222222,0.9793722222222222
180,.\files\images\images\heart14-slice180_axial.png,0.9792194444444444,0.9592849698351752,0.9792194444444444,0.9792194444444444
181,.\files\images\images\heart14-slice181_axial.png,0.978125,0.9571865443425076,0.978125,0.978125
182,.\files\images\images\heart14-slice182_axial.png,0.9777111111111111,0.9563941482077256,0.9777111111111111,0.9777111111111111
183,.\files\images\images\heart14-slice183_axial.png,0.9761888888888889,0.953485343433576,0.9761888888888889,0.9761888888888889
184,.\files\images\images\heart14-slice184_axial.png,0.9778777777777777,0.9567131567218532,0.9778777777777777,0.9778777777777777
185,.\files\images\images\heart14-slice185_axial.png,0.9770055555555556,0.9550448302640939,0.9770055555555556,0.9770055555555556
186,.\files\images\images\heart14-slice186_axial.png,0.9781166666666666,0.9571705837261266,0.9781166666666666,0.9781166666666666
187,.\files\images\images\heart14-slice187_axial.png,0.9776222222222222,0.9562240528615211,0.9776222222222222,0.9776222222222222
188,.\files\images\images\heart14-slice188_axial.png,0.9777333333333333,0.9564366766662319,0.9777333333333333,0.9777333333333333
189,.\files\images\images\heart14-slice189_axial.png,0.9785333333333334,0.9579689335595876,0.9785333333333334,0.9785333333333334
190,.\files\images\images\heart14-slice190_axial.png,0.97965,0.960111726368403,0.97965,0.97965
191,.\files\images\images\heart14-slice191_axial.png,0.980175,0.9611207805260706,0.980175,0.980175
192,.\files\images\images\heart14-slice192_axial.png,0.9795333333333334,0.9598876331090351,0.9795333333333334,0.9795333333333334
193,.\files\images\images\heart14-slice193_axial.png,0.9796861111111111,0.9601810989537534,0.9796861111111111,0.9796861111111111
194,.\files\images\images\heart14-slice194_axial.png,0.9793611111111111,0.9595569224069891,0.9793611111111111,0.9793611111111111
195,.\files\images\images\heart14-slice195_axial.png,0.9785694444444445,0.9580381545490393,0.9785694444444445,0.9785694444444445
196,.\files\images\images\heart14-slice196_axial.png,0.9778777777777777,0.9567131567218532,0.9778777777777777,0.9778777777777777
197,.\files\images\images\heart14-slice197_axial.png,0.9763638888888889,0.9538193097047833,0.9763638888888889,0.9763638888888889
198,.\files\images\images\heart14-slice198_axial.png,0.9759444444444444,0.9530190419356589,0.9759444444444444,0.9759444444444444
